hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,1,2015,September,38,19,2,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Contract,170.0,0,1,Check-Out,2015-09-22
City Hotel,0,3,2015,September,38,19,2,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,152.0,0,3,Check-Out,2015-09-22
City Hotel,0,6,2015,September,39,20,2,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,NULL,0,Transient,152.84,0,1,Check-Out,2015-09-22
City Hotel,1,16,2015,September,39,25,2,3,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Canceled,2015-09-22
City Hotel,1,3,2015,September,39,25,2,3,1,0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Canceled,2015-09-22
City Hotel,1,343,2015,September,39,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,343,2015,September,39,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,344,2015,September,39,26,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,1,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,344,2015,September,39,26,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,1,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,344,2015,September,39,26,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,1,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,19,2015,September,40,28,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,20,2015,September,40,29,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,250.0,0,0,Canceled,2015-09-22
City Hotel,1,20,2015,September,40,29,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,250.0,0,0,Canceled,2015-09-22
City Hotel,1,20,2015,September,40,29,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,250.0,0,0,Canceled,2015-09-22
City Hotel,1,20,2015,September,40,29,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,250.0,0,0,Canceled,2015-09-22
City Hotel,1,20,2015,September,40,29,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,250.0,0,0,Canceled,2015-09-22
City Hotel,1,21,2015,September,40,30,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,21,2015,September,40,30,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,1,21,2015,September,40,30,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,1,Non Refund,1,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,0,2,2015,September,38,19,2,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,13,NULL,0,Transient-Party,165.0,0,1,Check-Out,2015-09-22
City Hotel,1,5,2015,September,39,23,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,85,NULL,0,Transient,170.0,0,0,Canceled,2015-09-22
City Hotel,0,0,2015,September,39,22,0,1,2,0,0,BB,BRA,Direct,Direct,0,0,0,A,F,0,No Deposit,NULL,NULL,0,Transient,152.0,0,0,Check-Out,2015-09-23
City Hotel,0,0,2015,September,40,29,0,1,2,0,0,BB,BRA,Direct,Direct,1,0,1,A,A,0,No Deposit,NULL,NULL,0,Transient,166.5,0,0,Check-Out,2015-09-30
City Hotel,0,0,2015,September,39,21,1,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,152.0,0,0,Check-Out,2015-09-23
City Hotel,0,1,2015,September,39,22,0,1,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Contract,158.0,0,0,Check-Out,2015-09-23
City Hotel,0,0,2015,September,39,22,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9,NULL,0,Contract,152.0,0,2,Check-Out,2015-09-23
City Hotel,0,4,2015,September,38,19,2,2,1,2,0,BB,AGO,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9,NULL,0,Transient,200.75,0,2,Check-Out,2015-09-23
City Hotel,0,0,2015,September,39,23,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,NULL,NULL,0,Transient,152.0,0,2,Check-Out,2015-09-24
City Hotel,0,1,2015,September,39,23,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Contract,152.0,0,0,Check-Out,2015-09-24
City Hotel,0,0,2015,September,39,23,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Contract,158.0,0,2,Check-Out,2015-09-25
City Hotel,0,1,2015,September,39,24,0,1,2,2,0,BB,UKR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Contract,215.0,0,2,Check-Out,2015-09-25
City Hotel,0,0,2015,September,39,23,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Contract,164.0,0,1,Check-Out,2015-09-25
City Hotel,0,5,2015,September,38,19,2,4,3,0,0,BB,ESP,Direct,Direct,0,0,0,F,G,0,No Deposit,NULL,NULL,0,Transient,189.17,0,2,Check-Out,2015-09-25
City Hotel,0,0,2015,September,39,21,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Contract,155.0,0,1,Check-Out,2015-09-25
City Hotel,0,0,2015,September,39,21,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9,NULL,0,Contract,155.0,0,1,Check-Out,2015-09-25
City Hotel,0,3,2015,September,38,19,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Contract,162.5,0,0,Check-Out,2015-09-25
City Hotel,0,0,2015,September,39,24,0,1,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,D,0,No Deposit,14,NULL,0,Transient,152.0,0,0,Check-Out,2015-09-25
City Hotel,0,10,2015,September,39,24,0,1,3,0,0,BB,IND,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,8,NULL,0,Transient,161.0,0,2,Check-Out,2015-09-25
City Hotel,1,15,2015,October,40,2,0,2,2,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient,190.0,0,0,Canceled,2015-09-25
City Hotel,0,12,2015,September,39,22,0,4,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Contract,164.0,0,1,Check-Out,2015-09-26
City Hotel,0,1,2015,September,39,22,0,4,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-26
City Hotel,0,0,2015,September,39,25,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,180.0,0,0,Check-Out,2015-09-26
City Hotel,0,1,2015,September,39,25,0,1,2,0,0,BB,BRA,Direct,TA/TO,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,170.0,0,0,Check-Out,2015-09-26
City Hotel,1,0,2015,September,39,26,0,1,3,0,0,BB,PRT,Direct,Direct,1,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,200.0,0,0,Canceled,2015-09-26
City Hotel,0,1,2015,September,39,22,0,4,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,E,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-26
City Hotel,1,0,2015,September,39,26,2,1,2,0,0,BB,PRT,Online TA,TA/TO,1,0,0,D,D,0,No Deposit,9,NULL,0,Transient,180.0,0,2,No-Show,2015-09-26
City Hotel,1,0,2015,September,39,26,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,170.0,0,0,No-Show,2015-09-26
City Hotel,0,16,2015,September,39,25,0,2,1,0,0,BB,CHE,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-27
City Hotel,0,16,2015,September,39,25,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,3,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-27
City Hotel,0,0,2015,September,39,26,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,180.0,0,0,Check-Out,2015-09-27
City Hotel,0,16,2015,September,39,25,0,2,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-27
City Hotel,0,16,2015,September,39,25,0,2,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-27
City Hotel,0,16,2015,September,39,25,0,2,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,1,Check-Out,2015-09-27
City Hotel,0,1,2015,September,39,26,0,1,2,1,0,BB,AGO,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,170.0,0,2,Check-Out,2015-09-27
City Hotel,0,17,2015,September,39,26,0,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-27
City Hotel,0,0,2015,September,39,26,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,180.0,0,0,Check-Out,2015-09-27
City Hotel,0,0,2015,September,39,26,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,180.0,0,0,Check-Out,2015-09-27
City Hotel,0,16,2015,September,39,25,0,2,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-27
City Hotel,0,1,2015,September,39,26,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180.0,0,0,Check-Out,2015-09-27
City Hotel,0,16,2015,September,39,25,1,2,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,16,2015,September,39,25,1,2,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,15,2015,September,39,24,1,3,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,4,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,17,2015,September,39,26,1,1,1,0,0,BB,GRC,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,17,2015,September,39,26,1,1,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,1,Check-Out,2015-09-28
City Hotel,0,18,2015,September,40,27,1,0,1,0,0,BB,SWE,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,6,2015,September,40,27,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,206.0,0,1,Check-Out,2015-09-28
City Hotel,0,16,2015,September,39,25,1,2,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,11,2015,September,39,25,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,200.0,0,1,Check-Out,2015-09-28
City Hotel,0,18,2015,September,40,27,1,0,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,3,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,18,2015,September,40,27,1,0,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,3,2015,September,39,25,1,2,2,0,0,BB,JPN,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,12,2015,September,39,26,1,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,200.0,0,1,Check-Out,2015-09-28
City Hotel,0,0,2015,September,40,27,1,0,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,170.0,0,0,Check-Out,2015-09-28
City Hotel,1,11,2015,October,40,2,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,B,B,0,No Deposit,9,NULL,0,Contract,153.5,0,1,Canceled,2015-09-28
City Hotel,1,11,2015,October,40,2,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,B,B,0,No Deposit,9,NULL,0,Contract,153.5,0,1,Canceled,2015-09-28
City Hotel,0,5,2015,September,40,27,1,0,2,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,12,2015,September,39,26,1,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,200.0,0,1,Check-Out,2015-09-28
City Hotel,0,12,2015,September,39,24,1,3,2,0,0,SC,SVK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,178.5,0,1,Check-Out,2015-09-28
City Hotel,0,9,2015,September,39,24,1,3,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,190.5,0,2,Check-Out,2015-09-28
City Hotel,0,0,2015,September,39,26,1,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,16,2015,September,39,25,1,2,1,0,0,BB,HRV,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-28
City Hotel,0,18,2015,September,40,27,2,0,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,9,2015,September,39,20,4,5,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,169.11,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,1,0,0,BB,BEL,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,14,2015,September,39,26,2,1,1,0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,200.0,0,0,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,6,2015,September,40,28,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,5,2015,September,40,27,2,0,1,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,18,2015,September,40,27,2,0,1,0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,18,2015,September,40,27,2,0,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,180.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,1,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,1,0,0,BB,BEL,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,19,2015,September,40,28,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,2,1,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,185.0,0,0,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,0,2015,September,39,25,2,2,2,0,0,BB,UKR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,180.0,0,1,Check-Out,2015-09-29
City Hotel,0,19,2015,September,40,28,1,0,1,0,0,BB,CHE,Groups,TA/TO,0,0,0,A,B,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,1,0,0,BB,BEL,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,1,0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,1,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,2,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,1,0,0,BB,DEU,Groups,TA/TO,0,0,0,A,D,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,18,2015,September,40,27,2,0,1,0,0,BB,CHE,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,0,2015,September,39,26,2,1,2,0,0,BB,ISR,Direct,Direct,0,0,0,D,F,0,No Deposit,NULL,NULL,0,Transient,180.0,0,0,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,E,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,2,Check-Out,2015-09-29
City Hotel,0,17,2015,September,39,26,2,1,1,0,0,BB,IRN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,19,2015,September,40,28,1,0,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,2,1,0,0,BB,CHE,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-29
City Hotel,0,16,2015,September,39,25,2,3,1,0,0,BB,FIN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,16,2015,September,39,25,2,3,3,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,16,2015,September,39,25,2,3,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,D,2,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,16,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,17,2015,September,39,26,2,2,1,0,0,BB,DNK,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,17,2015,September,39,26,2,2,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,16,2015,September,39,25,2,3,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,7,2015,September,40,28,1,1,2,0,0,BB,DEU,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,18,2015,September,40,27,2,1,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,17,2015,September,39,26,2,2,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,18,2015,September,40,27,2,1,1,0,0,BB,CHE,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,17,2015,September,39,26,2,2,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,18,2015,September,40,27,2,1,1,0,0,BB,ITA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,16,2015,September,39,25,2,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,3,2015,September,39,25,2,3,1,0,0,BB,JPN,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,16,2015,September,39,26,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,210.0,0,2,Check-Out,2015-09-30
City Hotel,0,19,2015,September,40,28,1,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,16,2015,September,39,25,2,3,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
City Hotel,0,16,2015,September,39,25,2,3,1,0,0,BB,JPN,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30
