hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,1,2015,July,30,24,1,2,3,0,0,BB,RUS,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,NULL,0,Transient,222.67,0,0,Check-Out,2015-07-27
Resort Hotel,1,53,2015,July,30,24,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,161.25,0,0,Canceled,2015-06-08
Resort Hotel,1,43,2015,July,30,24,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,159.2,0,1,Canceled,2015-07-14
Resort Hotel,1,109,2015,July,30,24,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,163.29,0,2,Canceled,2015-04-22
Resort Hotel,1,62,2015,July,30,24,2,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,210.0,0,0,Canceled,2015-05-25
Resort Hotel,0,25,2015,July,30,24,2,6,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154.0,0,2,Check-Out,2015-08-01
Resort Hotel,0,43,2015,July,30,24,2,7,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,166.0,0,0,Check-Out,2015-08-02
Resort Hotel,1,12,2015,July,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153.0,0,2,Canceled,2015-07-14
Resort Hotel,1,16,2015,July,30,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,153.0,0,1,Canceled,2015-07-10
Resort Hotel,0,12,2015,July,30,25,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,153.0,0,1,Check-Out,2015-07-27
Resort Hotel,0,25,2015,July,30,25,2,3,2,1,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,158.77,0,2,Check-Out,2015-07-30
Resort Hotel,0,47,2015,July,30,25,2,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,NULL,NULL,0,Transient,240.0,0,0,Check-Out,2015-07-30
Resort Hotel,0,32,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,176.0,1,0,Check-Out,2015-08-01
Resort Hotel,1,96,2015,July,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,166.0,0,1,Canceled,2015-05-12
Resort Hotel,0,75,2015,July,30,25,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,167.0,0,1,Check-Out,2015-08-01
Resort Hotel,0,61,2015,July,30,25,2,6,3,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,105,NULL,0,Transient,233.05,1,0,Check-Out,2015-08-02
Resort Hotel,1,31,2015,July,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154.0,0,1,Canceled,2015-06-29
Resort Hotel,0,50,2015,July,30,25,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,195.0,1,0,Check-Out,2015-08-01
Resort Hotel,1,50,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164.0,0,0,Canceled,2015-06-08
Resort Hotel,1,88,2015,July,31,26,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154.0,0,1,Canceled,2015-05-15
Resort Hotel,0,73,2015,July,31,26,2,3,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,209.0,0,1,Check-Out,2015-07-31
Resort Hotel,0,38,2015,July,31,26,2,5,2,2,0,HB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,180.0,0,0,Check-Out,2015-08-02
Resort Hotel,0,130,2015,July,31,26,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,174.01,0,1,Check-Out,2015-08-02
Resort Hotel,1,48,2015,July,31,27,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,210.0,0,1,Canceled,2015-07-03
Resort Hotel,1,48,2015,July,31,27,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,195.0,0,1,Canceled,2015-07-03
Resort Hotel,1,48,2015,July,31,27,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,167.0,0,1,Canceled,2015-06-15
Resort Hotel,0,96,2015,July,31,27,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,166.0,0,2,Check-Out,2015-07-30
Resort Hotel,0,96,2015,July,31,27,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,166.0,1,2,Check-Out,2015-07-30
Resort Hotel,0,6,2015,July,31,27,1,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,5,No Deposit,NULL,NULL,0,Transient,162.0,0,2,Check-Out,2015-07-31
Resort Hotel,0,27,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,153.0,0,0,Check-Out,2015-07-31
Resort Hotel,0,31,2015,July,31,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,36,NULL,0,Transient,167.2,0,0,Check-Out,2015-07-31
Resort Hotel,1,41,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164.0,0,0,Canceled,2015-06-17
Resort Hotel,0,28,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154.0,1,0,Check-Out,2015-08-01
Resort Hotel,0,77,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,195.0,0,1,Check-Out,2015-08-01
Resort Hotel,1,34,2015,July,31,27,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,164.0,0,0,Canceled,2015-07-06
Resort Hotel,1,298,2015,July,31,27,1,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,183.45,0,1,Canceled,2015-03-17
Resort Hotel,0,35,2015,July,31,27,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,159.6,1,1,Check-Out,2015-08-02
Resort Hotel,1,101,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164.0,0,2,Canceled,2015-05-13
Resort Hotel,1,101,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,219.43,0,2,Canceled,2015-05-13
Resort Hotel,1,101,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164.0,0,2,Canceled,2015-05-13
Resort Hotel,1,63,2015,July,31,28,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,195.0,0,0,Canceled,2015-07-07
Resort Hotel,1,11,2015,July,31,28,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173.0,0,0,Canceled,2015-07-27
Resort Hotel,0,47,2015,July,31,28,0,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,164.0,0,2,Check-Out,2015-08-01
Resort Hotel,1,29,2015,July,31,28,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154.0,0,2,Canceled,2015-07-16
Resort Hotel,1,29,2015,July,31,29,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,165.4,0,1,Canceled,2015-07-02
Resort Hotel,1,40,2015,July,31,29,1,4,3,0,0,HB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,NULL,NULL,0,Transient,240.0,0,0,Canceled,2015-06-22
Resort Hotel,0,37,2015,July,31,29,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,157.0,0,1,Check-Out,2015-08-03
Resort Hotel,0,0,2015,July,31,29,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,NULL,NULL,0,Transient,188.0,0,0,Check-Out,2015-07-30
Resort Hotel,1,118,2015,July,31,29,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,186.0,0,2,Canceled,2015-07-10
Resort Hotel,1,15,2015,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,173.0,0,3,Canceled,2015-07-16
Resort Hotel,1,8,2015,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,NULL,0,Transient,153.0,0,1,Canceled,2015-07-30
Resort Hotel,0,17,2015,July,31,30,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,153.0,0,1,Check-Out,2015-08-01
Resort Hotel,0,3,2015,July,31,30,0,3,3,1,0,HB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,250.33,0,2,Check-Out,2015-08-02
Resort Hotel,1,31,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,154.0,0,2,Canceled,2015-06-30
Resort Hotel,0,52,2015,July,31,30,0,3,2,2,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196,NULL,0,Transient,280.74,1,0,Check-Out,2015-07-30
Resort Hotel,0,20,2015,July,31,30,1,3,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,193.0,0,1,Check-Out,2015-08-03
Resort Hotel,1,31,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,154.0,0,2,Canceled,2015-06-30
Resort Hotel,1,62,2015,July,31,30,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,154.5,0,0,Canceled,2015-06-09
Resort Hotel,0,77,2015,July,31,30,2,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,NULL,NULL,0,Transient,160.0,1,3,Check-Out,2015-08-08
Resort Hotel,0,0,2015,July,31,31,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,188.0,0,0,Check-Out,2015-08-01
Resort Hotel,1,25,2015,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153.0,0,2,Canceled,2015-07-06
Resort Hotel,1,16,2015,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173.0,0,3,Canceled,2015-07-16
Resort Hotel,1,16,2015,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173.0,0,3,Canceled,2015-07-16
Resort Hotel,1,4,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,154.8,0,3,Canceled,2015-07-31
Resort Hotel,0,4,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,192.0,0,2,Check-Out,2015-08-02
Resort Hotel,1,25,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153.0,0,0,Canceled,2015-07-06
Resort Hotel,0,4,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,192.0,1,2,Check-Out,2015-08-02
Resort Hotel,1,32,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164.0,0,2,Canceled,2015-07-13
Resort Hotel,0,32,2015,July,31,31,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,219.5,0,0,Check-Out,2015-08-02
Resort Hotel,0,0,2015,July,31,31,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,192.5,0,1,Check-Out,2015-08-02
Resort Hotel,1,18,2015,July,31,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173.0,0,3,Canceled,2015-07-15
Resort Hotel,0,72,2015,July,31,31,2,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,214.0,1,0,Check-Out,2015-08-04
Resort Hotel,1,136,2015,July,31,31,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,172.0,0,0,Canceled,2015-07-09
Resort Hotel,0,58,2015,July,31,31,2,3,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,105,NULL,0,Transient,157.8,0,0,Check-Out,2015-08-05
Resort Hotel,0,80,2015,July,31,31,2,4,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,170.33,1,1,Check-Out,2015-08-06
Resort Hotel,1,89,2015,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,154.0,0,0,Canceled,2015-05-04
Resort Hotel,1,10,2015,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient-Party,202.0,0,0,Canceled,2015-07-29
Resort Hotel,1,10,2015,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient-Party,202.0,0,0,Canceled,2015-07-29
Resort Hotel,1,10,2015,August,31,1,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,NULL,NULL,0,Transient-Party,252.0,0,0,Canceled,2015-07-29
Resort Hotel,1,24,2015,August,31,1,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,233.0,0,1,Canceled,2015-07-16
Resort Hotel,0,1,2015,August,31,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,211.0,0,2,Check-Out,2015-08-02
Resort Hotel,1,9,2015,August,31,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,211.0,0,2,Canceled,2015-07-31
Resort Hotel,1,3,2015,August,31,1,2,3,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,237.0,0,1,Canceled,2015-07-29
Resort Hotel,0,3,2015,August,31,1,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,188.29,0,2,Check-Out,2015-08-08
Resort Hotel,1,74,2015,August,31,1,2,5,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,177.14,0,0,Canceled,2015-07-15
Resort Hotel,1,82,2015,August,31,1,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,222.14,0,0,Canceled,2015-06-11
Resort Hotel,1,77,2015,August,31,1,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,194.14,0,0,Canceled,2015-05-19
Resort Hotel,0,79,2015,August,31,1,2,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,NULL,NULL,0,Transient,185.0,1,4,Check-Out,2015-08-08
Resort Hotel,0,66,2015,August,31,1,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,193.13,0,0,Check-Out,2015-08-09
Resort Hotel,1,53,2015,August,31,1,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,210.78,0,0,Canceled,2015-06-16
Resort Hotel,1,80,2015,August,31,1,4,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,169.0,0,1,Canceled,2015-07-21
Resort Hotel,1,77,2015,August,31,1,4,6,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,174.7,0,3,Canceled,2015-07-22
Resort Hotel,0,11,2015,August,31,1,4,10,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,104,NULL,0,Transient,172.0,0,0,Check-Out,2015-08-15
Resort Hotel,1,2,2015,August,32,2,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,162.5,0,1,Canceled,2015-08-01
Resort Hotel,1,36,2015,August,32,2,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,209.6,0,2,Canceled,2015-06-29
Resort Hotel,1,36,2015,August,32,2,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,209.6,0,2,Canceled,2015-06-29
Resort Hotel,0,115,2015,August,32,2,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,NULL,0,Transient,195.5,1,1,Check-Out,2015-08-09
Resort Hotel,0,95,2015,August,32,2,2,4,2,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,NULL,NULL,0,Transient,186.0,1,4,Check-Out,2015-08-08
Resort Hotel,0,67,2015,August,32,2,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,163.5,0,1,Check-Out,2015-08-08
Resort Hotel,0,60,2015,August,32,2,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,180.28,0,0,Check-Out,2015-08-09
Resort Hotel,0,34,2015,August,32,2,2,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,C,C,3,No Deposit,250,NULL,0,Transient,174.76,1,1,Check-Out,2015-08-09
Resort Hotel,0,93,2015,August,32,2,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,159.0,0,0,Check-Out,2015-08-09
Resort Hotel,1,47,2015,August,32,3,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,205.0,0,0,Canceled,2015-06-17
Resort Hotel,1,52,2015,August,32,3,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173.0,0,0,Canceled,2015-07-13
Resort Hotel,1,13,2015,August,32,3,1,4,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,142,NULL,0,Contract,220.55,0,0,Canceled,2015-07-24
Resort Hotel,0,83,2015,August,32,3,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,162.14,0,1,Check-Out,2015-08-10
Resort Hotel,1,61,2015,August,32,3,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153.0,0,0,Canceled,2015-07-23
Resort Hotel,0,0,2015,August,32,4,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250,NULL,0,Transient,172.0,0,0,Check-Out,2015-08-05
Resort Hotel,1,36,2015,August,32,4,0,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,221.0,0,0,Canceled,2015-07-29
Resort Hotel,1,61,2015,August,32,4,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153.0,0,0,Canceled,2015-07-06
Resort Hotel,0,13,2015,August,32,4,0,4,2,0,1,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,NULL,NULL,0,Transient-Party,230.5,0,2,Check-Out,2015-08-08
Resort Hotel,0,13,2015,August,32,4,0,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,NULL,NULL,0,Transient-Party,230.5,1,2,Check-Out,2015-08-08
Resort Hotel,1,15,2015,August,32,4,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,211.0,0,1,Canceled,2015-07-21
Resort Hotel,0,14,2015,August,32,4,0,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,241.0,0,2,Check-Out,2015-08-09
Resort Hotel,1,13,2015,August,32,4,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,211.0,0,1,Canceled,2015-07-25
Resort Hotel,0,6,2015,August,32,4,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,188.29,0,2,Check-Out,2015-08-11
Resort Hotel,0,81,2015,August,32,4,2,8,2,0,0,HB,RUS,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,187.8,0,1,Check-Out,2015-08-14
Resort Hotel,1,0,2015,August,32,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,NULL,NULL,0,Transient,172.0,0,1,Canceled,2015-08-05
Resort Hotel,0,2,2015,August,32,5,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,171.9,0,0,Check-Out,2015-08-06
Resort Hotel,0,0,2015,August,32,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,L,F,0,No Deposit,NULL,NULL,0,Transient,200.0,0,0,Check-Out,2015-08-06
Resort Hotel,1,111,2015,August,32,5,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,154.0,0,1,Canceled,2015-06-15
Resort Hotel,0,139,2015,August,32,5,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,172.0,0,1,Check-Out,2015-08-09
Resort Hotel,1,57,2015,August,32,5,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,183.0,0,0,Canceled,2015-07-23
Resort Hotel,1,16,2015,August,32,5,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,242.6,0,1,Canceled,2015-07-22
Resort Hotel,0,139,2015,August,32,5,0,4,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,172.0,0,2,Check-Out,2015-08-09
Resort Hotel,0,84,2015,August,32,5,2,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,168.71,0,3,Check-Out,2015-08-12
Resort Hotel,1,117,2015,August,32,5,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,166.0,0,0,Canceled,2015-04-22
Resort Hotel,0,2,2015,August,32,6,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,172.0,0,0,Check-Out,2015-08-07
Resort Hotel,0,9,2015,August,32,6,0,3,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,G,C,2,No Deposit,240,NULL,0,Transient,268.0,1,1,Check-Out,2015-08-09
Resort Hotel,0,52,2015,August,32,6,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250,NULL,0,Transient,173.0,0,0,Check-Out,2015-08-10
Resort Hotel,0,7,2015,August,32,6,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,217.2,1,4,Check-Out,2015-08-11
Resort Hotel,1,28,2015,August,32,6,1,3,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,239.3,0,1,Canceled,2015-07-21
Resort Hotel,0,3,2015,August,32,6,2,4,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,181.5,0,3,Check-Out,2015-08-12
Resort Hotel,0,87,2015,August,32,6,2,6,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,154.0,0,2,Check-Out,2015-08-14
Resort Hotel,0,51,2015,August,32,6,2,6,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173.0,0,0,Check-Out,2015-08-14
Resort Hotel,0,136,2015,August,32,6,2,8,3,1,0,BB,IRL,Direct,Direct,0,0,0,G,G,1,No Deposit,250,NULL,0,Transient,181.9,0,3,Check-Out,2015-08-16
Resort Hotel,1,49,2015,August,32,7,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,267.0,0,0,Canceled,2015-06-22
Resort Hotel,0,4,2015,August,32,7,0,2,2,1,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,226.0,0,4,Check-Out,2015-08-09
