item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM0000451,ORD000150,PROD00026,1,45144.27,28.41
ITEM0000452,ORD000151,PROD00097,5,48837.15,27.57
ITEM0000453,ORD000151,PROD00065,5,64596.8,14.46
ITEM0000454,ORD000152,PROD00161,5,12482.51,22.95
ITEM0000455,ORD000152,PROD00182,1,16028.42,34.13
ITEM0000456,ORD000152,PROD00096,4,3106.92,19.86
ITEM0000457,ORD000152,PROD00147,4,36261.77,19.69
ITEM0000458,ORD000152,PROD00067,5,36764.03,31.53
ITEM0000459,ORD000153,PROD00019,3,5770.69,2.92
ITEM0000460,ORD000153,PROD00054,5,17827.8,21.91
ITEM0000461,ORD000153,PROD00199,3,5931.5,31.46
ITEM0000462,ORD000153,PROD00080,2,4686.12,24.28
ITEM0000463,ORD000154,PROD00104,1,46345.09,24.39
ITEM0000464,ORD000154,PROD00030,5,75953.42,12.31
ITEM0000465,ORD000154,PROD00094,2,45952.63,10.04
ITEM0000466,ORD000154,PROD00008,1,50357.08,23.4
ITEM0000467,ORD000155,PROD00023,-3,33061.02,15.75
ITEM0000468,ORD000156,PROD00199,3,8168.07,39.23
ITEM0000469,ORD000156,PROD00065,5,84977.72,13.71
ITEM0000470,ORD000156,PROD00118,2,51071.52,36.89
ITEM0000471,ORD000156,PROD00181,5,57212.16,15.24
ITEM0000472,ORD000157,PROD00100,1,4742.37,15.78
ITEM0000473,ORD000157,PROD00116,2,39736.21,18.32
ITEM0000474,ORD000158,PROD00079,5,39857.75,22.7
ITEM0000475,ORD000158,PROD00058,2,19029.77,36.45
ITEM0000476,ORD000158,PROD00173,4,20264.22,33.77
ITEM0000477,ORD000158,PROD00045,3,86104.88,17.76
ITEM0000478,ORD000159,PROD00041,4,34250.94,4.63
ITEM0000479,ORD000159,PROD00197,5,5929.47,38.6
ITEM0000480,ORD000160,PROD00053,4,54695.46,38.66
ITEM0000481,ORD000160,PROD00161,3,13577.94,22.07
ITEM0000482,ORD000160,PROD00047,5,18952.03,2.51
ITEM0000483,ORD000160,PROD00187,5,44435.42,24.2
ITEM0000484,ORD000161,PROD00089,4,46891.34,32.71
ITEM0000485,ORD000161,PROD00129,3,73557.76,37.96
ITEM0000486,ORD000162,PROD00106,4,45931.9,15.31
ITEM0000487,ORD000162,PROD00071,4,26968.75,26.31
ITEM0000488,ORD000163,PROD00153,5,47450.49,29.66
ITEM0000489,ORD000163,PROD00101,3,44886.51,25.32
ITEM0000490,ORD000163,PROD00068,1,46316.17,33.68
ITEM0000491,ORD000164,PROD00071,3,24822.48,28.68
ITEM0000492,ORD000164,PROD00114,1,46275.39,9.65
ITEM0000493,ORD000165,PROD00044,3,62829.56,29.92
ITEM0000494,ORD000165,PROD00154,3,72109.85,25.67
ITEM0000495,ORD000165,PROD00166,1,424.34,32.19
ITEM0000496,ORD000165,PROD00002,5,21315.45,1.3
ITEM0000497,ORD000166,PROD00135,2,55522.49,14.87
ITEM0000498,ORD000166,PROD00002,2,15367.77,24.29
ITEM0000499,ORD000166,PROD00096,5,3177.47,39.04
ITEM0000500,ORD000166,PROD00059,3,76566.04,1.17
ITEM0000501,ORD000167,PROD00118,3,40307.91,0.05
ITEM0000502,ORD000167,PROD00054,2,19540.15,39.58
ITEM0000503,ORD000168,PROD00008,2,54369.84,20.66
ITEM0000504,ORD000168,PROD00081,4,20248.82,17.28
ITEM0000505,ORD000168,PROD00027,3,74853.92,18.69
ITEM0000506,ORD000169,PROD00069,2,59442.65,34.28
ITEM0000507,ORD000169,PROD00178,4,11760.21,31.35
ITEM0000508,ORD000169,PROD00101,3,31597.09,23.79
ITEM0000509,ORD000169,PROD00111,5,59560.89,32.63
ITEM0000510,ORD000170,PROD00023,-3,32503.57,1.8
ITEM0000511,ORD000171,PROD00029,5,19270.49,35.25
ITEM0000512,ORD000171,PROD00175,4,18598.47,7.85
ITEM0000513,ORD000171,PROD00153,1,47042.48,10.54
ITEM0000514,ORD000171,PROD00084,3,43409.54,26.21
ITEM0000515,ORD000171,PROD00030,4,62820.62,8.41
ITEM0000516,ORD000172,PROD00006,2,53672.68,7.43
ITEM0000517,ORD000172,PROD00089,4,46866.77,18.81
ITEM0000518,ORD000172,PROD00172,4,349.3,3.41
ITEM0000519,ORD000173,PROD00175,4,26151.22,34.51
ITEM0000520,ORD000173,PROD00031,2,28512.45,18.47
ITEM0000521,ORD000173,PROD00041,5,45399.38,11.9
ITEM0000522,ORD000173,PROD00154,2,73014.39,9.94
ITEM0000523,ORD000173,PROD00047,5,19197.49,13.38
ITEM0000524,ORD000174,PROD00200,4,56160.72,14.53
ITEM0000525,ORD000174,PROD00003,4,36837.19,19.84
ITEM0000526,ORD000174,PROD00126,5,53933.53,21.51
ITEM0000527,ORD000174,PROD00149,4,50138.2,10.76
ITEM0000528,ORD000174,PROD00017,1,23538.56,20.7
ITEM0000529,ORD000175,PROD00119,3,25993.33,27.6
ITEM0000530,ORD000175,PROD00055,-2,60101.6,24.81
ITEM0000531,ORD000175,PROD00111,5,52307.35,0.4
ITEM0000532,ORD000176,PROD00116,5,30934.04,26.53
ITEM0000533,ORD000177,PROD00066,5,37371.65,24.97
ITEM0000534,ORD000177,PROD00063,3,59510.63,35.55
ITEM0000535,ORD000177,PROD00190,5,52767.64,39.86
ITEM0000536,ORD000177,PROD00022,1,47774.98,7.45
ITEM0000537,ORD000178,PROD00119,3,23381.37,33.79
ITEM0000538,ORD000179,PROD00040,1,16405.38,14.46
ITEM0000539,ORD000179,PROD00109,1,62914.44,24.28
ITEM0000540,ORD000179,PROD00159,5,58820.02,7.83
ITEM0000541,ORD000180,PROD00154,2,73044.64,14.33
ITEM0000542,ORD000181,PROD00091,-3,48498.5,4.69
ITEM0000543,ORD000181,PROD00068,1,57301.04,27.3
ITEM0000544,ORD000181,PROD00001,2,47950.61,5.84
ITEM0000545,ORD000181,PROD00063,5,44743.27,3.74
ITEM0000546,ORD000182,PROD00002,1,19544.37,21.27
ITEM0000547,ORD000182,PROD00006,4,67850.85,5.05
ITEM0000548,ORD000182,PROD00075,3,19599.02,4.98
ITEM0000549,ORD000183,PROD00146,1,74830.83,13.86
ITEM0000550,ORD000184,PROD00074,4,67301.86,35.4
ITEM0000551,ORD000184,PROD00182,5,22625.26,6.01
ITEM0000552,ORD000184,PROD00115,3,68082.06,13.1
ITEM0000553,ORD000184,PROD00056,1,64606.27,3.39
ITEM0000554,ORD000184,PROD00133,2,50613.11,7.51
ITEM0000555,ORD000185,PROD00036,1,61581.42,7.39
ITEM0000556,ORD000185,PROD00112,4,61783.46,30.96
ITEM0000557,ORD000185,PROD00071,1,21341.27,13.54
ITEM0000558,ORD000185,PROD00034,1,80555.66,4.96
ITEM0000559,ORD000185,PROD00151,5,2476.72,12.13
ITEM0000560,ORD000186,PROD00117,-3,22613.44,20.5
ITEM0000561,ORD000186,PROD00100,1,5404.05,33.81
ITEM0000562,ORD000186,PROD00027,5,64284.91,26.18
ITEM0000563,ORD000186,PROD00173,3,19508.24,36.7
ITEM0000564,ORD000186,PROD00087,-2,42096.01,14.44
ITEM0000565,ORD000187,PROD00154,3,71593.22,20.33
ITEM0000566,ORD000187,PROD00179,1,52957.7,28.47
ITEM0000567,ORD000187,PROD00199,4,6810.7,13.19
ITEM0000568,ORD000188,PROD00197,3,6911.83,34.96
ITEM0000569,ORD000188,PROD00116,1,28912.97,20.57
ITEM0000570,ORD000188,PROD00161,3,15846.0,32.49
ITEM0000571,ORD000188,PROD00128,5,60844.43,1.54
ITEM0000572,ORD000189,PROD00016,5,82389.41,21.9
ITEM0000573,ORD000189,PROD00182,4,18309.05,10.61
ITEM0000574,ORD000189,PROD00073,1,5597.33,5.3
ITEM0000575,ORD000189,PROD00085,3,54036.52,26.36
ITEM0000576,ORD000190,PROD00031,3,40086.36,37.21
ITEM0000577,ORD000190,PROD00040,4,19526.12,24.96
ITEM0000578,ORD000190,PROD00085,4,42884.27,31.29
ITEM0000579,ORD000190,PROD00094,2,47761.92,27.18
ITEM0000580,ORD000191,PROD00093,1,9296.64,8.08
ITEM0000581,ORD000191,PROD00051,1,15263.83,11.32
ITEM0000582,ORD000191,PROD00017,5,23704.19,11.59
ITEM0000583,ORD000191,PROD00073,3,6855.61,14.54
ITEM0000584,ORD000192,PROD00048,2,1941.05,31.77
ITEM0000585,ORD000192,PROD00032,4,66022.83,34.43
ITEM0000586,ORD000192,PROD00109,5,41395.14,32.81
ITEM0000587,ORD000192,PROD00143,1,6824.58,32.14
ITEM0000588,ORD000193,PROD00024,3,22305.01,18.95
ITEM0000589,ORD000193,PROD00008,3,61866.66,22.37
ITEM0000590,ORD000193,PROD00129,1,67321.59,23.16
ITEM0000591,ORD000193,PROD00107,2,67880.55,15.35
ITEM0000592,ORD000193,PROD00195,5,6064.02,9.7
ITEM0000593,ORD000194,PROD00172,1,448.41,38.23
ITEM0000594,ORD000195,PROD00130,-1,25699.52,14.87
ITEM0000595,ORD000195,PROD00140,2,46234.34,3.71
ITEM0000596,ORD000195,PROD00090,2,354.65,6.47
ITEM0000597,ORD000195,PROD00166,1,512.11,7.59
ITEM0000598,ORD000195,PROD00174,2,47021.84,37.62
ITEM0000599,ORD000196,PROD00063,1,51897.85,35.58
ITEM0000600,ORD000196,PROD00128,4,62299.63,37.75
ITEM0000601,ORD000196,PROD00151,1,2778.21,24.6
ITEM0000602,ORD000196,PROD00011,3,36327.11,17.99
ITEM0000603,ORD000197,PROD00193,4,331.9,9.94
ITEM0000604,ORD000198,PROD00035,3,14540.47,3.71
ITEM0000605,ORD000198,PROD00190,4,42821.32,19.23
ITEM0000606,ORD000198,PROD00003,4,37631.04,33.93
ITEM0000607,ORD000199,PROD00119,2,27177.94,23.97
ITEM0000608,ORD000199,PROD00166,2,472.51,31.4
ITEM0000609,ORD000199,PROD00144,1,46917.8,21.99
ITEM0000610,ORD000200,PROD00078,4,27898.82,26.55
ITEM0000611,ORD000200,PROD00070,3,52787.61,24.39
ITEM0000612,ORD000200,PROD00157,5,17221.66,13.4
ITEM0000613,ORD000200,PROD00146,3,57359.18,17.49
ITEM0000614,ORD000201,PROD00168,1,68621.25,25.06
ITEM0000615,ORD000201,PROD00037,5,37689.06,33.88
ITEM0000616,ORD000201,PROD00051,4,17255.98,38.21
ITEM0000617,ORD000202,PROD00100,1,4912.34,21.51
ITEM0000618,ORD000202,PROD00108,5,51715.1,5.84
ITEM0000619,ORD000202,PROD00171,2,57387.87,22.41
ITEM0000620,ORD000202,PROD00133,1,37433.95,8.31
ITEM0000621,ORD000203,PROD00181,4,51214.85,2.57
ITEM0000622,ORD000203,PROD00143,4,9077.86,28.27
ITEM0000623,ORD000203,PROD00199,3,7004.28,9.78
ITEM0000624,ORD000203,PROD00070,3,51271.45,15.4
ITEM0000625,ORD000204,PROD00173,3,29000.48,18.41
ITEM0000626,ORD000204,PROD00199,1,5507.81,14.1
ITEM0000627,ORD000204,PROD00116,2,42374.19,25.49
ITEM0000628,ORD000205,PROD00167,5,10937.86,38.72
ITEM0000629,ORD000205,PROD00109,2,51911.36,14.71
ITEM0000630,ORD000205,PROD00067,4,39768.11,35.31
ITEM0000631,ORD000205,PROD00164,2,48724.32,11.67
ITEM0000632,ORD000206,PROD00176,4,38071.3,28.61
ITEM0000633,ORD000207,PROD00036,5,49366.57,38.84
ITEM0000634,ORD000207,PROD00013,1,54715.97,16.35
ITEM0000635,ORD000207,PROD00064,2,20355.23,35.16
ITEM0000636,ORD000208,PROD00082,2,77212.18,33.32
ITEM0000637,ORD000208,PROD00013,5,56179.85,19.03
ITEM0000638,ORD000208,PROD00140,2,37470.97,19.6
ITEM0000639,ORD000208,PROD00023,1,37080.72,5.15
ITEM0000640,ORD000208,PROD00161,1,10799.25,1.62
ITEM0000641,ORD000209,PROD00158,2,19773.6,3.26
ITEM0000642,ORD000209,PROD00020,4,73635.2,26.17
ITEM0000643,ORD000209,PROD00189,3,8999.86,30.66
ITEM0000644,ORD000209,PROD00126,5,48345.44,33.89
ITEM0000645,ORD000209,PROD00012,2,56522.53,24.82
ITEM0000646,ORD000210,PROD00029,2,19839.62,39.2
ITEM0000647,ORD000211,PROD00012,1,64640.73,19.17
ITEM0000648,ORD000211,PROD00080,3,4482.53,1.61
ITEM0000649,ORD000212,PROD00003,2,49454.33,39.13
ITEM0000650,ORD000213,PROD00103,4,46511.7,32.14
ITEM0000651,ORD000214,PROD00118,4,43997.7,33.37
ITEM0000652,ORD000214,PROD00029,2,17382.26,5.05
ITEM0000653,ORD000215,PROD00064,4,21801.94,34.24
ITEM0000654,ORD000215,PROD00023,2,31122.98,36.17
ITEM0000655,ORD000215,PROD00046,3,35387.26,16.74
ITEM0000656,ORD000216,PROD00065,3,57877.61,18.28
ITEM0000657,ORD000216,PROD00117,1,21763.08,16.21
ITEM0000658,ORD000217,PROD00192,1,30345.61,35.57
ITEM0000659,ORD000217,PROD00015,4,72211.81,1.67
ITEM0000660,ORD000217,PROD00037,3,32891.56,3.04
ITEM0000661,ORD000217,PROD00117,2,16034.0,20.9
ITEM0000662,ORD000218,PROD00117,2,18764.18,31.83
ITEM0000663,ORD000218,PROD00177,2,81239.67,36.76
ITEM0000664,ORD000218,PROD00154,-2,54277.51,11.28
ITEM0000665,ORD000218,PROD00052,3,87353.25,34.83
ITEM0000666,ORD000219,PROD00085,2,39315.17,4.33
ITEM0000667,ORD000219,PROD00122,1,51662.8,7.07
ITEM0000668,ORD000219,PROD00015,4,79020.69,31.36
ITEM0000669,ORD000219,PROD00114,3,45576.4,22.94
ITEM0000670,ORD000220,PROD00185,1,16856.85,12.19
ITEM0000671,ORD000220,PROD00009,3,34631.13,24.27
ITEM0000672,ORD000221,PROD00073,2,5006.02,16.67
ITEM0000673,ORD000221,PROD00101,1,35431.99,28.35
ITEM0000674,ORD000222,PROD00180,1,32538.14,32.79
ITEM0000675,ORD000222,PROD00078,1,26291.65,39.63
ITEM0000676,ORD000222,PROD00050,4,54696.93,25.87
ITEM0000677,ORD000223,PROD00119,-3,21445.77,2.46
ITEM0000678,ORD000224,PROD00088,5,18208.21,35.94
ITEM0000679,ORD000224,PROD00181,2,55479.91,36.82
ITEM0000680,ORD000225,PROD00191,5,24459.74,21.17
ITEM0000681,ORD000225,PROD00121,5,56025.83,1.47
ITEM0000682,ORD000225,PROD00024,4,31755.28,9.47
ITEM0000683,ORD000225,PROD00115,5,55784.38,30.54
ITEM0000684,ORD000225,PROD00165,1,49908.06,28.84
ITEM0000685,ORD000226,PROD00022,2,61734.52,2.95
ITEM0000686,ORD000226,PROD00199,4,6298.67,19.98
ITEM0000687,ORD000226,PROD00097,3,67238.48,1.73
ITEM0000688,ORD000226,PROD00156,3,16158.24,34.8
ITEM0000689,ORD000226,PROD00197,3,7618.93,37.26
ITEM0000690,ORD000227,PROD00120,4,78537.85,0.27
ITEM0000691,ORD000227,PROD00006,2,66118.98,18.76
ITEM0000692,ORD000227,PROD00170,3,2771.06,26.1
ITEM0000693,ORD000228,PROD00116,2,33758.06,30.4
ITEM0000694,ORD000228,PROD00029,4,24790.24,32.76
ITEM0000695,ORD000229,PROD00032,5,70715.1,0.8
ITEM0000696,ORD000230,PROD00007,2,32167.4,0.13
ITEM0000697,ORD000231,PROD00151,5,2053.21,22.23
ITEM0000698,ORD000232,PROD00013,2,48334.81,13.79
ITEM0000699,ORD000232,PROD00051,5,19071.56,32.93
ITEM0000700,ORD000232,PROD00035,1,11554.99,26.84
ITEM0000701,ORD000232,PROD00128,4,61934.83,35.24
ITEM0000702,ORD000233,PROD00027,4,66545.29,30.92
ITEM0000703,ORD000234,PROD00103,3,63382.02,14.48
ITEM0000704,ORD000234,PROD00079,5,37964.11,39.62
ITEM0000705,ORD000234,PROD00112,2,44027.35,34.61
ITEM0000706,ORD000234,PROD00008,1,69845.92,14.74
ITEM0000707,ORD000234,PROD00126,5,76059.53,26.52
ITEM0000708,ORD000235,PROD00188,3,7857.09,19.84
ITEM0000709,ORD000235,PROD00136,4,13355.02,35.17
ITEM0000710,ORD000235,PROD00172,4,473.13,7.57
ITEM0000711,ORD000236,PROD00031,4,29720.63,17.97
ITEM0000712,ORD000236,PROD00142,4,33112.79,9.55
ITEM0000713,ORD000236,PROD00034,5,80287.42,26.67
ITEM0000714,ORD000236,PROD00188,5,9130.76,21.48
ITEM0000715,ORD000236,PROD00029,5,22594.52,18.79
ITEM0000716,ORD000237,PROD00046,1,41033.95,24.47
ITEM0000717,ORD000238,PROD00179,3,50869.06,23.12
ITEM0000718,ORD000239,PROD00098,1,52211.77,38.49
ITEM0000719,ORD000239,PROD00126,2,58930.21,27.13
ITEM0000720,ORD000240,PROD00161,5,14072.86,8.67
ITEM0000721,ORD000240,PROD00020,4,62617.63,20.62
ITEM0000722,ORD000241,PROD00096,2,3248.72,6.87
ITEM0000723,ORD000241,PROD00060,3,14712.46,38.24
ITEM0000724,ORD000241,PROD00061,5,34856.19,7.45
ITEM0000725,ORD000241,PROD00085,5,55557.21,23.57
ITEM0000726,ORD000242,PROD00191,5,31996.06,32.03
ITEM0000727,ORD000242,PROD00095,2,21552.92,25.79
ITEM0000728,ORD000242,PROD00032,3,72021.28,0.32
ITEM0000729,ORD000243,PROD00146,4,58663.4,30.32
ITEM0000730,ORD000243,PROD00167,3,11305.49,19.29
ITEM0000731,ORD000244,PROD00186,3,39209.96,36.59
ITEM0000732,ORD000244,PROD00124,2,27401.49,12.77
ITEM0000733,ORD000244,PROD00200,5,58019.31,3.06
ITEM0000734,ORD000244,PROD00145,4,32495.65,34.28
ITEM0000735,ORD000245,PROD00118,3,50713.19,29.32
ITEM0000736,ORD000245,PROD00041,5,49324.78,14.93
ITEM0000737,ORD000246,PROD00107,2,74302.26,16.28
ITEM0000738,ORD000246,PROD00048,4,2786.31,32.26
ITEM0000739,ORD000246,PROD00157,3,12498.91,22.91
ITEM0000740,ORD000247,PROD00059,3,59041.19,4.25
ITEM0000741,ORD000247,PROD00199,1,5377.46,5.84
ITEM0000742,ORD000247,PROD00149,5,48779.66,24.89
ITEM0000743,ORD000248,PROD00072,1,6220.49,20.98
ITEM0000744,ORD000248,PROD00150,5,22361.12,24.6
ITEM0000745,ORD000248,PROD00039,5,33135.02,8.57
ITEM0000746,ORD000249,PROD00196,3,32364.75,38.13
ITEM0000747,ORD000249,PROD00161,3,16257.33,35.51
ITEM0000748,ORD000250,PROD00026,4,38670.84,7.55
ITEM0000749,ORD000251,PROD00095,4,24205.63,37.32
ITEM0000750,ORD000251,PROD00102,4,29382.32,33.29
ITEM0000751,ORD000251,PROD00014,3,63839.97,39.57
ITEM0000752,ORD000251,PROD00165,-1,56008.35,33.22
ITEM0000753,ORD000252,PROD00182,2,15447.72,10.0
ITEM0000754,ORD000252,PROD00065,4,80969.96,3.33
ITEM0000755,ORD000252,PROD00100,3,3961.4,15.4
ITEM0000756,ORD000253,PROD00160,3,41802.63,1.98
ITEM0000757,ORD000254,PROD00107,2,86399.29,21.02
ITEM0000758,ORD000255,PROD00014,3,57801.78,7.6
ITEM0000759,ORD000256,PROD00020,1,68869.37,0.02
ITEM0000760,ORD000256,PROD00067,3,45506.1,19.5
ITEM0000761,ORD000257,PROD00018,3,9503.02,26.58
ITEM0000762,ORD000257,PROD00099,3,52106.63,7.67
ITEM0000763,ORD000257,PROD00132,4,8633.25,29.23
ITEM0000764,ORD000257,PROD00011,-3,27518.18,37.61
ITEM0000765,ORD000258,PROD00085,3,48627.95,17.57
ITEM0000766,ORD000259,PROD00026,5,39198.64,13.17
ITEM0000767,ORD000259,PROD00171,3,67579.34,6.81
ITEM0000768,ORD000259,PROD00096,1,3606.33,4.11
ITEM0000769,ORD000259,PROD00187,5,50003.03,24.3
ITEM0000770,ORD000259,PROD00122,3,50528.57,0.27
ITEM0000771,ORD000260,PROD00056,3,75183.33,15.87
ITEM0000772,ORD000261,PROD00149,2,37613.13,4.83
ITEM0000773,ORD000261,PROD00049,1,27788.92,12.08
ITEM0000774,ORD000261,PROD00031,1,35509.57,20.24
ITEM0000775,ORD000261,PROD00073,3,5595.83,39.19
ITEM0000776,ORD000261,PROD00044,5,54783.51,14.56
ITEM0000777,ORD000262,PROD00140,4,37480.58,31.97
ITEM0000778,ORD000262,PROD00019,4,4555.05,26.72
ITEM0000779,ORD000262,PROD00177,1,86566.99,12.49
ITEM0000780,ORD000263,PROD00178,3,11725.77,5.98
ITEM0000781,ORD000263,PROD00164,1,74392.33,3.93
ITEM0000782,ORD000263,PROD00148,3,68951.71,8.71
ITEM0000783,ORD000264,PROD00104,2,52170.29,21.73
ITEM0000784,ORD000264,PROD00137,1,52141.25,5.9
ITEM0000785,ORD000264,PROD00197,3,6991.6,37.71
ITEM0000786,ORD000265,PROD00021,2,18034.18,37.49
ITEM0000787,ORD000265,PROD00162,3,25089.86,21.48
ITEM0000788,ORD000265,PROD00063,1,55327.83,18.96
ITEM0000789,ORD000265,PROD00200,-1,50909.58,29.27
ITEM0000790,ORD000266,PROD00193,4,377.62,36.4
ITEM0000791,ORD000266,PROD00138,5,40897.64,35.83
ITEM0000792,ORD000266,PROD00127,2,3888.96,17.95
ITEM0000793,ORD000266,PROD00164,3,72894.96,2.07
ITEM0000794,ORD000266,PROD00181,2,51749.77,35.3
ITEM0000795,ORD000267,PROD00019,5,5133.55,19.72
ITEM0000796,ORD000267,PROD00005,3,79138.73,32.17
ITEM0000797,ORD000267,PROD00177,3,61122.2,13.85
ITEM0000798,ORD000268,PROD00112,5,59239.01,8.29
ITEM0000799,ORD000269,PROD00125,2,68824.27,12.76
ITEM0000800,ORD000269,PROD00112,5,61017.07,32.2
ITEM0000801,ORD000270,PROD00131,4,64000.39,38.81
ITEM0000802,ORD000270,PROD00148,4,59584.64,17.06
ITEM0000803,ORD000271,PROD00123,1,62934.89,26.03
ITEM0000804,ORD000272,PROD00091,2,36153.3,24.57
ITEM0000805,ORD000272,PROD00117,2,15913.33,3.23
ITEM0000806,ORD000273,PROD00175,2,19820.78,12.5
ITEM0000807,ORD000273,PROD00149,1,45732.68,32.6
ITEM0000808,ORD000273,PROD00152,1,51651.35,15.0
ITEM0000809,ORD000273,PROD00048,5,2723.26,36.1
ITEM0000810,ORD000274,PROD00073,3,5652.23,20.18
ITEM0000811,ORD000274,PROD00169,4,25567.67,2.83
ITEM0000812,ORD000274,PROD00148,1,66962.41,36.48
ITEM0000813,ORD000274,PROD00157,5,18516.71,10.29
ITEM0000814,ORD000274,PROD00103,3,46271.59,6.85
ITEM0000815,ORD000275,PROD00150,2,20815.03,29.7
ITEM0000816,ORD000275,PROD00086,3,6729.0,23.27
ITEM0000817,ORD000275,PROD00087,3,32656.83,29.91
ITEM0000818,ORD000276,PROD00007,4,30126.2,4.29
ITEM0000819,ORD000277,PROD00110,3,32161.7,0.39
ITEM0000820,ORD000277,PROD00059,1,58584.47,19.65
ITEM0000821,ORD000278,PROD00037,4,39051.98,31.47
ITEM0000822,ORD000278,PROD00061,1,52726.28,7.95
ITEM0000823,ORD000278,PROD00067,2,36906.04,33.02
ITEM0000824,ORD000278,PROD00035,5,11523.95,2.53
ITEM0000825,ORD000279,PROD00160,3,45943.83,29.67
ITEM0000826,ORD000279,PROD00168,3,66867.54,38.17
ITEM0000827,ORD000279,PROD00186,2,44453.27,12.69
ITEM0000828,ORD000279,PROD00146,2,70242.5,19.92
ITEM0000829,ORD000279,PROD00193,1,274.82,24.25
ITEM0000830,ORD000280,PROD00062,5,62535.32,6.48
ITEM0000831,ORD000280,PROD00027,4,69080.17,13.37
ITEM0000832,ORD000281,PROD00067,1,37462.86,16.7
ITEM0000833,ORD000281,PROD00173,3,27664.71,27.1
ITEM0000834,ORD000281,PROD00007,2,26265.98,6.12
ITEM0000835,ORD000281,PROD00061,3,32796.99,3.49
ITEM0000836,ORD000281,PROD00137,5,41582.88,16.91
ITEM0000837,ORD000282,PROD00163,2,21131.0,2.57
ITEM0000838,ORD000282,PROD00141,5,27097.31,36.59
ITEM0000839,ORD000282,PROD00121,-3,47240.96,0.82
ITEM0000840,ORD000282,PROD00137,3,50712.8,10.23
ITEM0000841,ORD000283,PROD00079,4,32504.41,34.83
ITEM0000842,ORD000283,PROD00034,3,77555.89,0.08
ITEM0000843,ORD000284,PROD00162,2,24553.84,13.45
ITEM0000844,ORD000285,PROD00191,1,28817.77,30.39
ITEM0000845,ORD000285,PROD00117,2,21807.29,23.87
ITEM0000846,ORD000285,PROD00147,4,30870.97,3.4
ITEM0000847,ORD000286,PROD00200,5,57234.45,22.37
ITEM0000848,ORD000286,PROD00020,4,68127.59,36.25
ITEM0000849,ORD000286,PROD00182,4,17963.94,29.42
ITEM0000850,ORD000286,PROD00134,1,21983.69,19.22
ITEM0000851,ORD000287,PROD00033,5,29650.03,21.32
ITEM0000852,ORD000288,PROD00058,1,14262.6,19.06
ITEM0000853,ORD000288,PROD00158,3,19657.17,10.12
ITEM0000854,ORD000288,PROD00117,5,19199.4,20.39
ITEM0000855,ORD000288,PROD00165,4,53062.73,8.93
ITEM0000856,ORD000288,PROD00163,5,29740.56,1.22
ITEM0000857,ORD000289,PROD00169,2,33119.38,31.81
ITEM0000858,ORD000289,PROD00104,4,66606.66,20.4
ITEM0000859,ORD000289,PROD00200,5,38986.11,39.38
ITEM0000860,ORD000289,PROD00080,2,5905.82,28.81
ITEM0000861,ORD000289,PROD00187,3,55674.34,24.04
ITEM0000862,ORD000290,PROD00150,5,17237.37,1.24
ITEM0000863,ORD000290,PROD00047,5,17942.47,16.82
ITEM0000864,ORD000291,PROD00003,1,46862.08,7.89
ITEM0000865,ORD000291,PROD00036,3,52132.07,27.47
ITEM0000866,ORD000291,PROD00014,3,78813.79,30.23
ITEM0000867,ORD000291,PROD00190,3,39565.54,30.37
ITEM0000868,ORD000292,PROD00116,5,38825.55,27.1
ITEM0000869,ORD000293,PROD00120,5,80540.41,6.59
ITEM0000870,ORD000293,PROD00179,2,64856.39,31.96
ITEM0000871,ORD000293,PROD00129,1,70830.49,18.22
ITEM0000872,ORD000293,PROD00135,1,60256.36,0.87
ITEM0000873,ORD000294,PROD00080,3,5220.48,27.52
ITEM0000874,ORD000294,PROD00127,4,4981.09,0.62
ITEM0000875,ORD000294,PROD00195,1,6766.38,0.92
ITEM0000876,ORD000294,PROD00018,3,10051.31,16.35
ITEM0000877,ORD000294,PROD00032,4,53164.65,10.94
ITEM0000878,ORD000295,PROD00033,4,22931.75,10.35
ITEM0000879,ORD000295,PROD00198,4,20921.75,32.21
ITEM0000880,ORD000295,PROD00075,5,18990.83,31.14
ITEM0000881,ORD000295,PROD00077,2,48694.15,31.06
ITEM0000882,ORD000296,PROD00169,1,30666.14,5.38
ITEM0000883,ORD000296,PROD00076,4,64605.0,22.65
ITEM0000884,ORD000296,PROD00058,4,17189.94,10.25
ITEM0000885,ORD000297,PROD00194,1,42945.06,38.42
ITEM0000886,ORD000298,PROD00026,5,60203.17,22.94
ITEM0000887,ORD000298,PROD00119,5,20179.39,18.68
ITEM0000888,ORD000298,PROD00114,5,33386.56,37.16
ITEM0000889,ORD000298,PROD00160,1,34049.65,17.04
ITEM0000890,ORD000298,PROD00153,2,40187.71,3.35
ITEM0000891,ORD000299,PROD00092,1,15192.83,4.99
ITEM0000892,ORD000299,PROD00177,5,57562.3,32.68
ITEM0000893,ORD000299,PROD00098,2,44956.62,36.14
ITEM0000894,ORD000300,PROD00070,4,64180.7,18.76
ITEM0000895,ORD000300,PROD00051,-3,17840.66,15.2
ITEM0000896,ORD000300,PROD00187,2,41243.57,2.92
ITEM0000897,ORD000300,PROD00040,1,21366.67,4.54
ITEM0000898,ORD000301,PROD00164,4,47796.45,4.1
ITEM0000899,ORD000302,PROD00167,3,14556.26,7.06
ITEM0000900,ORD000302,PROD00150,3,16767.8,25.87
